model,datetime_utc,latitude_deg_N,longitude_deg_E,f107a,f107_previous_day,ap,altitude_km_MSL,temperature_K,neutral_number_density_cm3,neutral_number_density_ratio_to_sea_level,mass_density_g_cm3,mass_density_ratio_to_sea_level,RREA_Eth_abs_kV_per_m,RREA_Eth_negative_kV_per_m,RREA_Eth_positive_kV_per_m
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.25,203.38206981420788,3.8159260104712525e+18,0.15429638358424883,0.00018338309747178877,0.15429638358424885,43.820172937926664,-43.820172937926664,43.820172937926664
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.3,203.37888532571924,3.784302219499488e+18,0.15301768044147881,0.00018186334349168306,0.15301768044147881,43.457021245379984,-43.457021245379984,43.457021245379984
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.35,203.3795341558399,3.7528700678011735e+18,0.15174672620336913,0.00018035279917745297,0.15174672620336913,43.096070241756834,-43.096070241756834,43.096070241756834
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.4,203.38395726898253,3.721630799844872e+18,0.15048357118981545,0.00017885152433489638,0.15048357118981545,42.73733421790759,-42.73733421790759,42.73733421790759
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.45,203.3920960495404,3.6905855845773025e+18,0.1492282626669993,0.0001773595751404354,0.1492282626669993,42.3808265974278,-42.3808265974278,42.3808265974278
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.5,203.403892280255,3.6597355171086275e+18,0.14798084491553223,0.00017587700422210656,0.14798084491553226,42.026559956011155,-42.026559956011155,42.026559956011155
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.55,203.4192881210298,3.6290816203765734e+18,0.14674135929774457,0.0001744038607395341,0.14674135929774457,41.674546040559456,-41.674546040559456,41.674546040559456
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.6,203.4382260881789,3.598624846789343e+18,0.14550984432411607,0.00017294019046288383,0.145509844324116,41.32479578804896,-41.32479578804896,41.32479578804896
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.65,203.46064903409783,3.5683660798471255e+18,0.14428633571884145,0.00017148603585078864,0.14428633571884142,40.97731934415097,-40.97731934415097,40.97731934415097
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.7,203.48650012734723,3.5383061357421174e+18,0.14307086648452716,0.00017004143612724096,0.14307086648452716,40.63212608160571,-40.63212608160571,40.63212608160571
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.75,203.51572283313797,3.508445764937011e+18,0.14186346696601723,0.00016860642735745085,0.14186346696601723,40.2892246183489,-40.2892246183489,40.2892246183489
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.8,203.54826089420828,3.478785653721793e+18,0.14066416491334205,0.00016718104252266136,0.14066416491334205,39.948622835389145,-39.948622835389145,39.948622835389145
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.85,203.5840583120833,3.4493264257488476e+18,0.13947298554379026,0.00016576531159392168,0.13947298554379026,39.61032789443643,-39.61032789443643,39.61032789443643
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.9,203.62305932870908,3.420068643546361e+18,0.13828995160310287,0.00016435926160481712,0.13828995160310287,39.274346255281216,-39.274346255281216,39.274346255281216
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,16.95,203.66520840845132,3.3910128100098714e+18,0.13711508342578393,0.00016296291672314892,0.13711508342578396,38.94068369292264,-38.94068369292264,38.94068369292264
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.0,203.71045022045178,3.362159369872113e+18,0.13594839899453343,0.00016157629832157106,0.13594839899453343,38.609345314447495,-38.609345314447495,38.609345314447495
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.05,203.7587296213347,3.333508711151015e+18,0.1347899139987968,0.00016019942504717725,0.13478991399879683,38.28033557565829,-38.28033557565829,38.28033557565829
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.1,203.80999163825638,3.305061166575948e+18,0.13363964189243527,0.00015883231289004233,0.13363964189243527,37.95365829745162,-37.95365829745162,37.95365829745162
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.15,203.86418145229007,3.276817014992212e+18,0.13249759395051577,0.0001574749752507183,0.13249759395051577,37.62931668194648,-37.62931668194648,37.62931668194648
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.2,203.92124438214194,3.248776482743801e+18,0.13136377932522303,0.0001561274230066861,0.13136377932522297,37.30731332836334,-37.30731332836334,37.30731332836334
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.25,203.98112586819025,3.220939745034502e+18,0.13023820510089532,0.00015478966457776666,0.13023820510089532,36.98765024865427,-36.98765024865427,36.98765024865427
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.3,204.0437714568434,3.193306927267394e+18,0.12912087634818692,0.00015346170599049314,0.12912087634818692,36.67032888288509,-36.67032888288509,36.67032888288509
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.35,204.10912678521143,3.1658781063627674e+18,0.12801179617735803,0.00015214355094144693,0.128011796177358,36.35535011436968,-36.35535011436968,36.35535011436968
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.4,204.17713756608617,3.138653312054621e+18,0.12691096579069827,0.00015083520085956375,0.12691096579069827,36.04271428455831,-36.04271428455831,36.04271428455831
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.45,204.24774957322558,3.111632528165729e+18,0.12581838453408403,0.00014953665496740982,0.12581838453408406,35.73242120767986,-35.73242120767986,35.73242120767986
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.5,204.32090862693806,3.0848156938614845e+18,0.12473404994767735,0.00014824791034143822,0.12473404994767734,35.424470185140365,-35.424470185140365,35.424470185140365
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.55,204.39656057996388,3.058202704882524e+18,0.12365795781576676,0.00014696896197122553,0.12365795781576674,35.11886001967776,-35.11886001967776,35.11886001967776
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.6,204.47465130364887,3.0317934147563003e+18,0.12259010221575728,0.0001456998028176968,0.12259010221575728,34.81558902927507,-34.81558902927507,34.81558902927507
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.65,204.55512667440846,3.00558763598772e+18,0.12153047556631356,0.00014444042387034423,0.12153047556631358,34.51465506083305,-34.51465506083305,34.51465506083305
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.7,204.63793256047876,2.979585141228956e+18,0.12047906867466102,0.00014319081420344521,0.120479068674661,34.21605550360373,-34.21605550360373,34.21605550360373
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.75,204.72301480895246,2.9537856644286065e+18,0.11943587078305198,0.0001419509610312881,0.11943587078305198,33.919787302386766,-33.919787302386766,33.919787302386766
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.8,204.81031923309718,2.928188901960299e+18,0.11840086961440062,0.00014072084976240944,0.1184008696144006,33.625846970489775,-33.625846970489775,33.625846970489775
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.85,204.89979159995403,2.9027945137309307e+18,0.11737405141709442,0.00013950046405285333,0.11737405141709444,33.33423060245482,-33.33423060245482,33.33423060245482
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.9,204.99137761821635,2.8776021242686464e+18,0.11635540100898643,0.00013828978585845648,0.11635540100898646,33.044933886552144,-33.044933886552144,33.044933886552144
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,17.95,205.08502292638462,2.852611323790791e+18,0.11534490182057781,0.00013708879548617124,0.11534490182057777,32.7579521170441,-32.7579521170441,32.7579521170441
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.0,205.1806730811992,2.8278216692519414e+18,0.11434253593739471,0.00013589747164443139,0.11434253593739471,32.473280206220096,-32.473280206220096,32.473280206220096
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.05,205.27827354634817,2.803232685372201e+18,0.11334828414156736,0.00013471579149256863,0.11334828414156736,32.19091269620513,-32.19091269620513,32.19091269620513
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.1,205.3777696814514,2.7788438656459515e+18,0.11236212595261869,0.00013354373068929107,0.1123621259526187,31.910843770543707,-31.910843770543707,31.910843770543707
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.15,205.4791067313185,2.7546546733312486e+18,0.11138403966747039,0.00013238126344023056,0.1113840396674704,31.63306726556159,-31.63306726556159,31.63306726556159
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.2,205.58222981548258,2.730664542419983e+18,0.11041400239967131,0.0001312283625445661,0.11041400239967131,31.35757668150665,-31.35757668150665,31.35757668150665
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.25,205.68708391800925,2.7068728785890944e+18,0.10945199011785955,0.00013008499944073664,0.10945199011785954,31.084365193472113,-31.084365193472113,31.084365193472113
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.3,205.79361387758084,2.68327906013296e+18,0.10849797768346352,0.0001289511442512492,0.1084979776834635,30.81342566210364,-30.81342566210364,30.81342566210364
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.35,205.90176437785723,2.6598824388771604e+18,0.10755193888764986,0.0001278267658265918,0.10755193888764984,30.54475064409256,-30.54475064409256,30.54475064409256
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.4,206.01147993811406,2.6366823410738463e+18,0.10661384648752752,0.0001267118317882626,0.1066138464875275,30.278332402457814,-30.278332402457814,30.278332402457814
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.45,206.12270490415924,2.613678068278893e+18,0.10568367224161532,0.0001256063085709234,0.10568367224161533,30.01416291661875,-30.01416291661875,30.01416291661875
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.5,206.23538343952876,2.590868898211064e+18,0.10476138694458213,0.00012451016146368879,0.10476138694458213,29.752233892261327,-29.752233892261327,29.752233892261327
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.55,206.34945951696432,2.5682540855933527e+18,0.1038469604612664,0.00012342335465055884,0.1038469604612664,29.492536770999656,-29.492536770999656,29.492536770999656
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.6,206.4648769101739,2.545832862976745e+18,0.10294036175998479,0.00012234585125000673,0.1029403617599848,29.23506273983568,-29.23506273983568,29.23506273983568
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.65,206.5815791858768,2.5236044415466056e+18,0.1020415589451384,0.00012127761335373161,0.10204155894513839,28.979802740419306,-28.979802740419306,28.979802740419306
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.7,206.69950969613603,2.5015680119118966e+18,0.10115051928912462,0.00012021860206458637,0.10115051928912461,28.726747478111392,-28.726747478111392,28.726747478111392
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.75,206.81861157098044,2.479722744877448e+18,0.10026720926356379,0.00011916877753369072,0.10026720926356379,28.47588743085212,-28.47588743085212,28.47588743085212
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.8,206.93882771131777,2.4580677921994916e+18,0.09939159456984908,0.00011812809899674019,0.09939159456984908,28.22721285783714,-28.22721285783714,28.22721285783714
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.85,207.06010078214334,2.436602287324664e+18,0.09852364016902805,0.00011709652480952066,0.09852364016902804,27.980713808003966,-27.980713808003966,27.980713808003966
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.9,207.1823732060454,2.4153253461127245e+18,0.09766331031102551,0.0001160740124826402,0.0976633103110255,27.736380128331245,-27.736380128331245,27.736380128331245
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,18.95,207.30558715701108,2.3942360675431803e+18,0.09681056856321589,0.00011506051871548753,0.09681056856321588,27.494201471953314,-27.494201471953314,27.494201471953314
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.0,207.4296845545357,2.373333534406057e+18,0.09596537783835439,0.00011405599942942854,0.09596537783835435,27.254167306092647,-27.254167306092647,27.254167306092647
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.05,207.5546070580394,2.352616813977009e+18,0.09512770042187502,0.00011306040980025056,0.09512770042187502,27.016266919812505,-27.016266919812505,27.016266919812505
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.1,207.68029606159342,2.332084958677026e+18,0.09429749799856563,0.00011207370428986552,0.09429749799856563,26.78048943159264,-26.78048943159264,26.78048943159264
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.15,207.80669268896068,2.311737006716925e+18,0.09347473167862803,0.00011109583667728315,0.09347473167862802,26.54682379673036,-26.54682379673036,26.54682379673036
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.2,207.9337377889536,2.2915719827268506e+18,0.09265936202313153,0.0001101267600888626,0.09265936202313152,26.315258814569354,-26.315258814569354,26.315258814569354
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.25,208.0613719311141,2.2715888983710305e+18,0.0918513490688706,0.00010916642702785606,0.09185134906887059,26.08578313555925,-26.08578313555925,26.08578313555925
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.3,208.18953540171754,2.2517867529479828e+18,0.09105065235263414,0.00010821478940325315,0.09105065235263411,25.858385268148094,-25.858385268148094,25.858385268148094
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.35,208.31816820010764,2.2321645339763863e+18,0.09025723093489504,0.00010727179855793626,0.09025723093489504,25.633053585510194,-25.633053585510194,25.633053585510194
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.4,208.44721003536398,2.2127212177668672e+18,0.08947104342293033,0.00010633740529615896,0.08947104342293033,25.409776332112212,-25.409776332112212,25.409776332112212
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.45,208.57660032330784,2.1934557699798756e+18,0.08869204799337879,0.0001054115599103562,0.08869204799337878,25.188541630119577,-25.188541630119577,25.188541630119577
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.5,208.7062781838499,2.1743671461699274e+18,0.08792020241424728,0.000104494212207299,0.08792020241424726,24.96933748564623,-24.96933748564623,24.96933748564623
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.55,208.83618243868497,2.1554542923163645e+18,0.08715546406637198,0.00010358531153360137,0.08715546406637197,24.75215179484964,-24.75215179484964,24.75215179484964
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.6,208.9662516093374,2.1367161453409016e+18,0.08639778996434529,0.00010268480680059223,0.08639778996434527,24.536972349874063,-24.536972349874063,24.536972349874063
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.65,209.09642391556264,2.118151633612147e+18,0.0856471367769161,0.00010179264650856133,0.08564713677691609,24.32378684464417,-24.32378684464417,24.32378684464417
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.7,209.2266372741086,2.0997596774373097e+18,0.08490346084687181,0.0001009087787703893,0.08490346084687181,24.112582880511592,-24.112582880511592,24.112582880511592
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.75,209.3568292978425,2.0815391895413443e+18,0.08416671821041255,0.00010003315133457411,0.08416671821041254,23.903347971757164,-23.903347971757164,23.903347971757164
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.8,209.486937295247,2.0634890755336855e+18,0.0834368646160235,9.916571160766112e-05,0.08343686461602348,23.69606955095067,-23.69606955095067,23.69606955095067
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.85,209.61689827029085,2.04560823436283e+18,0.0827138555428558,9.830640667608893e-05,0.08271385554285579,23.490734974171048,-23.490734974171048,23.490734974171048
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.9,209.74664892267862,2.027895558758965e+18,0.08199764621862422,9.7455183327461e-05,0.08199764621862421,23.28733152608928,-23.28733152608928,23.28733152608928
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,19.95,209.8761256484845,2.0103499356648294e+18,0.08128819163702895,9.661198807125166e-05,0.08128819163702893,23.085846424916223,-23.085846424916223,23.085846424916223
NRLMSISE-00,2000-07-01T12:00:00Z,25.0,-90.0,150.0,150.0,4.0,20.0,210.0052645411748,1.9929702466550426e+18,0.08058544657471108,9.577676715895797e-05,0.08058544657471106,22.886266827217945,-22.886266827217945,22.886266827217945
